"weather_date","Rainfall.amount..millimetres.","Period.over.which.rainfall.was.measured..days.","Quality","rainfall_clean","actual_days_rain","cities"
2016-01-05,0,NA,"Y",0,0,"Launceston"
2016-01-06,0,NA,"Y",0,1.2,"Launceston"
2016-01-07,1.2,1,"Y",1.2,0,"Launceston"
2016-01-08,0,NA,"Y",0,0,"Launceston"
2016-01-09,0,NA,"Y",0,0,"Launceston"
2016-01-10,0,NA,"Y",0,0,"Launceston"
2016-01-11,0,NA,"Y",0,6,"Launceston"
2016-01-12,6,1,"Y",6,0,"Launceston"
2016-01-13,0,NA,"Y",0,1.2,"Launceston"
2016-01-14,1.2,1,"Y",1.2,0,"Launceston"
2016-01-15,0,NA,"Y",0,0,"Launceston"
2016-01-16,0,NA,"Y",0,0,"Launceston"
2016-01-17,0,NA,"Y",0,0,"Launceston"
2016-01-18,0,NA,"Y",0,0,"Launceston"
2016-01-19,0,NA,"Y",0,0,"Launceston"
2016-01-20,0,NA,"Y",0,0,"Launceston"
2016-01-21,0,NA,"Y",0,0,"Launceston"
2016-01-22,0,NA,"Y",0,0,"Launceston"
2016-01-23,0,NA,"Y",0,0,"Launceston"
2016-01-24,0,NA,"Y",0,0,"Launceston"
2016-01-25,0,NA,"Y",0,0,"Launceston"
2016-01-26,0,NA,"Y",0,0,"Launceston"
2016-01-27,0,NA,"Y",0,3,"Launceston"
2016-01-28,3,1,"Y",3,88,"Launceston"
2016-01-29,88,1,"Y",88,54.2,"Launceston"
2016-01-30,54.2,1,"Y",54.2,0.2,"Launceston"
2016-01-31,0.2,1,"Y",0.2,0,"Launceston"
2016-02-01,0,NA,"Y",0,0,"Launceston"
2016-02-02,0,NA,"Y",0,0.4,"Launceston"
2016-02-03,0.4,1,"Y",0.4,0,"Launceston"
2016-02-04,0,NA,"Y",0,0,"Launceston"
2016-02-05,0,NA,"Y",0,0,"Launceston"
2016-02-06,0,NA,"Y",0,0,"Launceston"
2016-02-07,0,NA,"Y",0,0,"Launceston"
2016-02-08,0,NA,"Y",0,0,"Launceston"
2016-02-09,0,NA,"Y",0,0,"Launceston"
2016-02-10,0,NA,"Y",0,0,"Launceston"
2016-02-11,0,NA,"Y",0,0,"Launceston"
2016-02-12,0,NA,"Y",0,0,"Launceston"
2016-02-13,0,NA,"Y",0,0,"Launceston"
2016-02-14,0,NA,"Y",0,0,"Launceston"
2016-02-15,0,NA,"Y",0,0.4,"Launceston"
2016-02-16,0.4,1,"Y",0.4,0,"Launceston"
2016-02-17,0,NA,"Y",0,0,"Launceston"
2016-02-18,0,NA,"Y",0,0,"Launceston"
2016-02-19,0,NA,"Y",0,0,"Launceston"
2016-02-20,0,NA,"Y",0,0,"Launceston"
2016-02-21,0,NA,"Y",0,0,"Launceston"
2016-02-22,0,NA,"Y",0,0.2,"Launceston"
2016-02-23,0.2,1,"Y",0.2,2.2,"Launceston"
2016-02-24,2.2,1,"Y",2.2,21,"Launceston"
2016-02-25,21,1,"Y",21,0.4,"Launceston"
2016-02-26,0.4,1,"Y",0.4,0,"Launceston"
2016-02-27,0,NA,"Y",0,0,"Launceston"
2016-02-28,0,NA,"Y",0,0,"Launceston"
2016-02-29,0,NA,"Y",0,0.8,"Launceston"
2016-03-01,0.8,1,"Y",0.8,0,"Launceston"
2016-03-02,0,NA,"Y",0,0,"Launceston"
2016-03-03,0,NA,"Y",0,0,"Launceston"
2016-03-04,0,NA,"Y",0,0,"Launceston"
2016-03-05,0,NA,"Y",0,0,"Launceston"
2016-03-06,0,NA,"Y",0,0,"Launceston"
2016-03-07,0,NA,"Y",0,0.4,"Launceston"
2016-03-08,0.4,1,"Y",0.4,0.6,"Launceston"
2016-03-09,0.6,1,"Y",0.6,0,"Launceston"
2016-03-10,0,1,"Y",0,6,"Launceston"
2016-03-11,6,1,"Y",6,1.6,"Launceston"
2016-03-12,1.6,1,"Y",1.6,0,"Launceston"
2016-03-13,0,NA,"Y",0,0,"Launceston"
2016-03-14,0,NA,"Y",0,0,"Launceston"
2016-03-15,0,NA,"Y",0,0,"Launceston"
2016-03-16,0,NA,"Y",0,0,"Launceston"
2016-03-17,0,NA,"Y",0,17.6,"Launceston"
2016-03-18,17.6,1,"Y",17.6,22.5,"Launceston"
2016-03-19,22.5,1,"Y",22.5,0,"Launceston"
2016-03-20,0,NA,"Y",0,0,"Launceston"
2016-03-21,0,1,"Y",0,0,"Launceston"
2016-03-22,0,NA,"Y",0,0,"Launceston"
2016-03-23,0,NA,"Y",0,0,"Launceston"
2016-03-24,0,NA,"Y",0,0,"Launceston"
2016-03-25,0,NA,"Y",0,0,"Launceston"
2016-03-26,0,NA,"Y",0,0,"Launceston"
2016-03-27,0,NA,"Y",0,0,"Launceston"
2016-03-28,0,NA,"Y",0,0,"Launceston"
2016-03-29,0,NA,"Y",0,0,"Launceston"
2016-03-30,0,NA,"Y",0,0,"Launceston"
2016-03-31,0,NA,"Y",0,0,"Launceston"
2016-04-01,0,1,"Y",0,3,"Launceston"
2016-04-02,3,1,"Y",3,0,"Launceston"
2016-04-03,0,1,"Y",0,0,"Launceston"
2016-04-04,0,NA,"Y",0,0,"Launceston"
2016-04-05,0,NA,"Y",0,1,"Launceston"
2016-04-06,1,1,"Y",1,0,"Launceston"
2016-04-07,0,NA,"Y",0,0,"Launceston"
2016-04-08,0,NA,"Y",0,0,"Launceston"
2016-04-09,0,NA,"Y",0,0,"Launceston"
2016-04-10,0,NA,"Y",0,0,"Launceston"
2016-04-11,0,NA,"Y",0,0,"Launceston"
2016-04-12,0,NA,"Y",0,0,"Launceston"
2016-04-13,0,NA,"Y",0,0,"Launceston"
2016-04-14,0,NA,"Y",0,0,"Launceston"
2016-04-15,0,NA,"Y",0,0,"Launceston"
2016-04-16,0,NA,"Y",0,0,"Launceston"
2016-04-17,0,NA,"Y",0,0,"Launceston"
2016-04-18,0,NA,"Y",0,0,"Launceston"
2016-04-19,0,NA,"Y",0,0,"Launceston"
2016-04-20,0,NA,"Y",0,0.4,"Launceston"
2016-04-21,0.4,1,"Y",0.4,2,"Launceston"
2016-04-22,2,1,"Y",2,0,"Launceston"
2016-04-23,0,NA,"Y",0,0,"Launceston"
2016-04-24,0,1,"Y",0,0,"Launceston"
2016-04-25,0,NA,"Y",0,0,"Launceston"
2016-04-26,0,NA,"Y",0,0,"Launceston"
2016-04-27,0,NA,"Y",0,0,"Launceston"
2016-04-28,0,NA,"Y",0,1.2,"Launceston"
2016-04-29,1.2,1,"Y",1.2,20,"Launceston"
2016-04-30,20,1,"Y",20,10,"Launceston"
2016-05-01,10,1,"Y",10,2.6,"Launceston"
2016-05-02,2.6,1,"Y",2.6,14.8,"Launceston"
2016-05-03,14.8,1,"Y",14.8,11.4,"Launceston"
2016-05-04,11.4,1,"Y",11.4,4,"Launceston"
2016-05-05,4,1,"Y",4,6.8,"Launceston"
2016-05-06,6.8,1,"Y",6.8,0.2,"Launceston"
2016-05-07,0.2,1,"Y",0.2,0.4,"Launceston"
2016-05-08,0.4,1,"Y",0.4,1.8,"Launceston"
2016-05-09,1.8,1,"Y",1.8,33,"Launceston"
2016-05-10,33,1,"Y",33,0.2,"Launceston"
2016-05-11,0.2,1,"Y",0.2,0.2,"Launceston"
2016-05-12,0.2,1,"Y",0.2,0,"Launceston"
2016-05-13,0,NA,"Y",0,0,"Launceston"
2016-05-14,0,NA,"Y",0,0,"Launceston"
2016-05-15,0,NA,"Y",0,0,"Launceston"
2016-05-16,0,NA,"Y",0,18,"Launceston"
2016-05-17,18,1,"Y",18,1,"Launceston"
2016-05-18,1,1,"Y",1,10.4,"Launceston"
2016-05-19,10.4,1,"Y",10.4,0.2,"Launceston"
2016-05-20,0.2,1,"Y",0.2,0,"Launceston"
2016-05-21,0,NA,"Y",0,0,"Launceston"
2016-05-22,0,NA,"Y",0,12.8,"Launceston"
2016-05-23,12.8,1,"Y",12.8,0.6,"Launceston"
2016-05-24,0.6,1,"Y",0.6,0.3,"Launceston"
2016-05-25,0.3,1,"Y",0.3,4,"Launceston"
2016-05-26,4,1,"Y",4,1,"Launceston"
2016-05-27,1,1,"Y",1,0,"Launceston"
2016-05-28,0,1,"Y",0,0,"Launceston"
2016-05-29,0,NA,"Y",0,0,"Launceston"
2016-05-30,0,NA,"Y",0,0,"Launceston"
2016-05-31,0,NA,"Y",0,0,"Launceston"
2016-06-01,0,NA,"Y",0,0,"Launceston"
2016-06-02,0,NA,"Y",0,0,"Launceston"
2016-06-03,0,NA,"Y",0,0,"Launceston"
2016-06-04,0,NA,"Y",0,16,"Launceston"
2016-06-05,16,1,"Y",16,29,"Launceston"
2016-06-06,29,1,"Y",29,8,"Launceston"
2016-06-07,8,1,"Y",8,0.8,"Launceston"
2016-06-08,0.8,1,"Y",0.8,26,"Launceston"
2016-06-09,26,1,"Y",26,0,"Launceston"
2016-06-10,0,NA,"Y",0,1.8,"Launceston"
2016-06-11,1.8,1,"Y",1.8,0,"Launceston"
2016-06-12,0,NA,"Y",0,0.1,"Launceston"
2016-06-13,0.1,1,"Y",0.1,0,"Launceston"
2016-06-14,0,NA,"Y",0,0,"Launceston"
2016-06-15,0,1,"Y",0,0,"Launceston"
2016-06-16,0,1,"Y",0,6.4,"Launceston"
2016-06-17,6.4,1,"Y",6.4,4.2,"Launceston"
2016-06-18,4.2,1,"Y",4.2,0,"Launceston"
2016-06-19,0,NA,"Y",0,0,"Launceston"
2016-06-20,0,1,"Y",0,8,"Launceston"
2016-06-21,8,1,"Y",8,0,"Launceston"
2016-06-22,0,NA,"Y",0,11,"Launceston"
2016-06-23,11,1,"Y",11,19.6,"Launceston"
2016-06-24,19.6,1,"Y",19.6,0.4,"Launceston"
2016-06-25,0.4,1,"Y",0.4,0,"Launceston"
2016-06-26,0,NA,"Y",0,1,"Launceston"
2016-06-27,1,1,"Y",1,0.2,"Launceston"
2016-06-28,0.2,1,"Y",0.2,0,"Launceston"
2016-06-29,0,1,"Y",0,2,"Launceston"
2016-06-30,2,1,"Y",2,13,"Launceston"
2016-07-01,13,1,"Y",13,0,"Launceston"
2016-07-02,0,1,"Y",0,0,"Launceston"
2016-07-03,0,NA,"Y",0,10.2,"Launceston"
2016-07-04,10.2,1,"Y",10.2,8.4,"Launceston"
2016-07-05,8.4,1,"Y",8.4,0,"Launceston"
2016-07-06,0,NA,"Y",0,0,"Launceston"
2016-07-07,0,NA,"Y",0,0,"Launceston"
2016-07-08,0,NA,"Y",0,0,"Launceston"
2016-07-09,0,NA,"Y",0,0.2,"Launceston"
2016-07-10,0.2,1,"Y",0.2,5.4,"Launceston"
2016-07-11,5.4,1,"Y",5.4,23,"Launceston"
2016-07-12,23,1,"Y",23,12.2,"Launceston"
2016-07-13,12.2,1,"Y",12.2,0,"Launceston"
2016-07-14,0,NA,"Y",0,0,"Launceston"
2016-07-15,0,NA,"Y",0,0,"Launceston"
2016-07-16,0,NA,"Y",0,0,"Launceston"
2016-07-17,0,NA,"Y",0,0,"Launceston"
2016-07-18,0,NA,"Y",0,6.2,"Launceston"
2016-07-19,6.2,1,"Y",6.2,0,"Launceston"
2016-07-20,0,NA,"Y",0,0,"Launceston"
2016-07-21,0,NA,"Y",0,31,"Launceston"
2016-07-22,31,1,"Y",31,5.8,"Launceston"
2016-07-23,5.8,1,"Y",5.8,0,"Launceston"
2016-07-24,0,NA,"Y",0,2.8,"Launceston"
2016-07-25,2.8,1,"Y",2.8,6.8,"Launceston"
2016-07-26,6.8,1,"Y",6.8,11.2,"Launceston"
2016-07-27,11.2,1,"Y",11.2,0,"Launceston"
2016-07-28,0,1,"Y",0,0,"Launceston"
2016-07-29,0,NA,"Y",0,0.2,"Launceston"
2016-07-30,0.2,1,"Y",0.2,4.5,"Launceston"
2016-07-31,4.5,1,"Y",4.5,0,"Launceston"
2016-08-01,0,NA,"Y",0,4,"Launceston"
2016-08-02,4,1,"Y",4,0,"Launceston"
2016-08-03,0,NA,"Y",0,0,"Launceston"
2016-08-04,0,NA,"Y",0,0.4,"Launceston"
2016-08-05,0.4,1,"Y",0.4,0,"Launceston"
2016-08-06,0,1,"Y",0,0,"Launceston"
2016-08-07,0,NA,"Y",0,0.2,"Launceston"
2016-08-08,0.2,1,"Y",0.2,1.4,"Launceston"
2016-08-09,1.4,1,"Y",1.4,13.6,"Launceston"
2016-08-10,13.6,1,"Y",13.6,9.6,"Launceston"
2016-08-11,9.6,1,"Y",9.6,1,"Launceston"
2016-08-12,1,1,"Y",1,11.2,"Launceston"
2016-08-13,11.2,1,"Y",11.2,0.2,"Launceston"
2016-08-14,0.2,1,"Y",0.2,0,"Launceston"
2016-08-15,0,NA,"Y",0,0,"Launceston"
2016-08-16,0,NA,"Y",0,1.6,"Launceston"
2016-08-17,1.6,1,"Y",1.6,0,"Launceston"
2016-08-18,0,NA,"Y",0,0.2,"Launceston"
2016-08-19,0.2,1,"Y",0.2,8.8,"Launceston"
2016-08-20,8.8,1,"Y",8.8,0,"Launceston"
2016-08-21,0,NA,"Y",0,0,"Launceston"
2016-08-22,0,NA,"Y",0,0.2,"Launceston"
2016-08-23,0.2,1,"Y",0.2,0,"Launceston"
2016-08-24,0,NA,"Y",0,0.2,"Launceston"
2016-08-25,0.2,1,"Y",0.2,0.6,"Launceston"
2016-08-26,0.6,1,"Y",0.6,0,"Launceston"
2016-08-27,0,NA,"Y",0,6.2,"Launceston"
2016-08-28,6.2,1,"Y",6.2,0,"Launceston"
2016-08-29,0,NA,"Y",0,0,"Launceston"
2016-08-30,0,NA,"Y",0,5.2,"Launceston"
2016-08-31,5.2,1,"Y",5.2,1,"Launceston"
2016-09-01,1,1,"Y",1,0,"Launceston"
2016-09-02,0,NA,"Y",0,0.6,"Launceston"
2016-09-03,0.6,1,"Y",0.6,0.6,"Launceston"
2016-09-04,0.6,1,"Y",0.6,0,"Launceston"
2016-09-05,0,NA,"Y",0,0,"Launceston"
2016-09-06,0,NA,"Y",0,0,"Launceston"
2016-09-07,0,NA,"Y",0,0,"Launceston"
2016-09-08,0,NA,"Y",0,0.5,"Launceston"
2016-09-09,0.5,1,"Y",0.5,6.4,"Launceston"
2016-09-10,6.4,1,"Y",6.4,0,"Launceston"
2016-09-11,0,NA,"Y",0,2.5,"Launceston"
2016-09-12,2.5,1,"Y",2.5,0,"Launceston"
2016-09-13,0,NA,"Y",0,0.4,"Launceston"
2016-09-14,0.4,1,"Y",0.4,15,"Launceston"
2016-09-15,15,1,"Y",15,1.2,"Launceston"
2016-09-16,1.2,1,"Y",1.2,0,"Launceston"
2016-09-17,0,NA,"Y",0,2.2,"Launceston"
2016-09-18,2.2,1,"Y",2.2,5.2,"Launceston"
2016-09-19,5.2,1,"Y",5.2,0.2,"Launceston"
2016-09-20,0.2,1,"Y",0.2,0,"Launceston"
2016-09-21,0,NA,"Y",0,1.4,"Launceston"
2016-09-22,1.4,1,"Y",1.4,0,"Launceston"
2016-09-23,0,NA,"Y",0,0,"Launceston"
2016-09-24,0,NA,"Y",0,4.4,"Launceston"
2016-09-25,4.4,1,"Y",4.4,0.2,"Launceston"
2016-09-26,0.2,1,"Y",0.2,0,"Launceston"
2016-09-27,0,NA,"Y",0,0,"Launceston"
2016-09-28,0,NA,"Y",0,1.2,"Launceston"
2016-09-29,1.2,1,"Y",1.2,38.2,"Launceston"
2016-09-30,38.2,1,"Y",38.2,1.4,"Launceston"
2016-10-01,1.4,1,"Y",1.4,0.8,"Launceston"
2016-10-02,0.8,1,"Y",0.8,16.8,"Launceston"
2016-10-03,16.8,1,"Y",16.8,6,"Launceston"
2016-10-04,6,1,"Y",6,4,"Launceston"
2016-10-05,4,1,"Y",4,0.6,"Launceston"
2016-10-06,0.6,1,"Y",0.6,0,"Launceston"
2016-10-07,0,NA,"Y",0,0,"Launceston"
2016-10-08,0,NA,"Y",0,0,"Launceston"
2016-10-09,0,NA,"Y",0,8.4,"Launceston"
2016-10-10,8.4,1,"Y",8.4,1,"Launceston"
2016-10-11,1,1,"Y",1,0,"Launceston"
2016-10-12,0,NA,"Y",0,0,"Launceston"
2016-10-13,0,NA,"Y",0,0,"Launceston"
2016-10-14,0,NA,"Y",0,0,"Launceston"
2016-10-15,0,NA,"Y",0,1.8,"Launceston"
2016-10-16,1.8,1,"Y",1.8,8,"Launceston"
2016-10-17,8,1,"Y",8,1.6,"Launceston"
2016-10-18,1.6,1,"Y",1.6,6,"Launceston"
2016-10-19,6,1,"Y",6,0,"Launceston"
2016-10-20,0,1,"Y",0,9.4,"Launceston"
2016-10-21,9.4,1,"Y",9.4,4.8,"Launceston"
2016-10-22,4.8,1,"Y",4.8,0.8,"Launceston"
2016-10-23,0.8,1,"Y",0.8,0,"Launceston"
2016-10-24,0,NA,"Y",0,0,"Launceston"
2016-10-25,0,NA,"Y",0,1.2,"Launceston"
2016-10-26,1.2,1,"Y",1.2,0,"Launceston"
2016-10-27,0,1,"Y",0,0,"Launceston"
2016-10-28,0,NA,"Y",0,0,"Launceston"
2016-10-29,0,NA,"Y",0,2.6,"Launceston"
2016-10-30,2.6,1,"Y",2.6,2.1,"Launceston"
2016-10-31,2.1,1,"Y",2.1,0.4,"Launceston"
2016-11-01,0.4,1,"Y",0.4,0.2,"Launceston"
2016-11-02,0.2,1,"Y",0.2,0.2,"Launceston"
2016-11-03,0.2,1,"Y",0.2,0,"Launceston"
2016-11-04,0,NA,"Y",0,0,"Launceston"
2016-11-05,0,NA,"Y",0,0,"Launceston"
2016-11-06,0,NA,"Y",0,0,"Launceston"
2016-11-07,0,NA,"Y",0,2.4,"Launceston"
2016-11-08,2.4,1,"Y",2.4,0,"Launceston"
2016-11-09,0,NA,"Y",0,0,"Launceston"
2016-11-10,0,NA,"Y",0,0,"Launceston"
2016-11-11,0,NA,"Y",0,0,"Launceston"
2016-11-12,0,NA,"Y",0,43,"Launceston"
2016-11-13,43,1,"Y",43,3.8,"Launceston"
2016-11-14,3.8,1,"Y",3.8,0,"Launceston"
2016-11-15,0,NA,"Y",0,0,"Launceston"
2016-11-16,0,NA,"Y",0,0,"Launceston"
2016-11-17,0,NA,"Y",0,0,"Launceston"
2016-11-18,0,NA,"Y",0,0,"Launceston"
2016-11-19,0,NA,"Y",0,0,"Launceston"
2016-11-20,0,NA,"Y",0,5,"Launceston"
2016-11-21,5,1,"Y",5,3.2,"Launceston"
2016-11-22,3.2,1,"Y",3.2,0,"Launceston"
2016-11-23,0,NA,"Y",0,0,"Launceston"
2016-11-24,0,NA,"Y",0,0,"Launceston"
2016-11-25,0,NA,"Y",0,0.2,"Launceston"
2016-11-26,0.2,1,"Y",0.2,0,"Launceston"
2016-11-27,0,NA,"Y",0,0,"Launceston"
2016-11-28,0,NA,"Y",0,0,"Launceston"
2016-11-29,0,NA,"Y",0,0,"Launceston"
2016-11-30,0,NA,"Y",0,0,"Launceston"
2016-12-01,0,NA,"Y",0,0,"Launceston"
2016-12-02,0,NA,"Y",0,0,"Launceston"
2016-12-03,0,NA,"Y",0,0,"Launceston"
2016-12-04,0,NA,"Y",0,11.8,"Launceston"
2016-12-05,11.8,1,"Y",11.8,0,"Launceston"
2016-12-06,0,NA,"Y",0,0,"Launceston"
2016-12-07,0,NA,"Y",0,7,"Launceston"
2016-12-08,7,1,"Y",7,8.6,"Launceston"
2016-12-09,8.6,1,"Y",8.6,0,"Launceston"
2016-12-10,0,NA,"Y",0,0,"Launceston"
2016-12-11,0,NA,"Y",0,0,"Launceston"
2016-12-12,0,NA,"Y",0,0,"Launceston"
2016-12-13,0,NA,"Y",0,0,"Launceston"
2016-12-14,0,NA,"Y",0,0,"Launceston"
2016-12-15,0,NA,"Y",0,0,"Launceston"
2016-12-16,0,NA,"Y",0,0,"Launceston"
2016-12-17,0,NA,"Y",0,0,"Launceston"
2016-12-18,0,1,"Y",0,0,"Launceston"
2016-12-19,0,NA,"Y",0,1.1,"Launceston"
2016-12-20,1.1,1,"Y",1.1,0,"Launceston"
2016-12-21,0,NA,"Y",0,0,"Launceston"
2016-12-22,0,NA,"Y",0,0,"Launceston"
2016-12-23,0,NA,"Y",0,0,"Launceston"
2016-12-24,0,NA,"Y",0,0,"Launceston"
2016-12-25,0,NA,"Y",0,0,"Launceston"
2016-12-26,0,NA,"Y",0,0.8,"Launceston"
2016-12-27,0.8,1,"Y",0.8,7,"Launceston"
2016-12-28,7,1,"Y",7,15.8,"Launceston"
2016-12-29,15.8,1,"Y",15.8,18.8,"Launceston"
2016-12-30,18.8,1,"Y",18.8,0,"Launceston"
2016-12-31,0,NA,"Y",0,0,"Launceston"
2017-01-01,0,NA,"Y",0,0,"Launceston"
2017-01-02,0,NA,"Y",0,0,"Launceston"
2017-01-03,0,NA,"Y",0,0,"Launceston"
2017-01-04,0,NA,"Y",0,0,"Launceston"
2017-01-05,0,NA,"Y",0,0,"Launceston"
2017-01-06,0,NA,"Y",0,0,"Launceston"
2017-01-07,0,NA,"Y",0,0,"Launceston"
2017-01-08,0,NA,"Y",0,0,"Launceston"
2017-01-09,0,NA,"Y",0,0,"Launceston"
2017-01-10,0,NA,"Y",0,0,"Launceston"
2017-01-11,0,NA,"Y",0,0,"Launceston"
2017-01-12,0,NA,"Y",0,0,"Launceston"
2017-01-13,0,NA,"Y",0,14.2,"Launceston"
2017-01-14,14.2,1,"Y",14.2,0,"Launceston"
2017-01-15,0,NA,"Y",0,0,"Launceston"
2017-01-16,0,NA,"Y",0,0,"Launceston"
2017-01-17,0,NA,"Y",0,0.4,"Launceston"
2017-01-18,0.4,1,"Y",0.4,0,"Launceston"
2017-01-19,0,NA,"Y",0,15,"Launceston"
2017-01-20,15,1,"Y",15,8.8,"Launceston"
2017-01-21,8.8,1,"Y",8.8,0,"Launceston"
2017-01-22,0,NA,"Y",0,0,"Launceston"
2017-01-23,0,NA,"Y",0,5.8,"Launceston"
2017-01-24,5.8,1,"Y",5.8,0,"Launceston"
2017-01-25,0,NA,"Y",0,0,"Launceston"
2017-01-26,0,NA,"Y",0,0,"Launceston"
2017-01-27,0,NA,"Y",0,0,"Launceston"
2017-01-28,0,NA,"Y",0,0,"Launceston"
2017-01-29,0,NA,"Y",0,0,"Launceston"
2017-01-30,0,NA,"Y",0,0.4,"Launceston"
2017-01-31,0.4,1,"Y",0.4,0,"Launceston"
2017-02-01,0,NA,"Y",0,0.2,"Launceston"
2017-02-02,0.2,1,"Y",0.2,0,"Launceston"
2017-02-03,0,NA,"Y",0,0,"Launceston"
2017-02-04,0,NA,"Y",0,0,"Launceston"
2017-02-05,0,1,"Y",0,1.2,"Launceston"
2017-02-06,1.2,1,"Y",1.2,0,"Launceston"
2017-02-07,0,NA,"Y",0,0,"Launceston"
2017-02-08,0,NA,"Y",0,0.8,"Launceston"
2017-02-09,0.8,1,"Y",0.8,2.2,"Launceston"
2017-02-10,2.2,1,"Y",2.2,0,"Launceston"
2017-02-11,0,NA,"Y",0,0,"Launceston"
2017-02-12,0,NA,"Y",0,0,"Launceston"
2017-02-13,0,NA,"Y",0,0,"Launceston"
2017-02-14,0,NA,"Y",0,0,"Launceston"
2017-02-15,0,NA,"Y",0,0,"Launceston"
2017-02-16,0,NA,"Y",0,0,"Launceston"
2017-02-17,0,NA,"Y",0,0,"Launceston"
2017-02-18,0,NA,"Y",0,7.4,"Launceston"
2017-02-19,7.4,1,"Y",7.4,0.2,"Launceston"
2017-02-20,0.2,1,"Y",0.2,0,"Launceston"
2017-02-21,0,NA,"Y",0,0,"Launceston"
2017-02-22,0,NA,"Y",0,0,"Launceston"
2017-02-23,0,NA,"Y",0,0,"Launceston"
2017-02-24,0,NA,"Y",0,0,"Launceston"
2017-02-25,0,NA,"Y",0,0,"Launceston"
2017-02-26,0,NA,"Y",0,0,"Launceston"
2017-02-27,0,NA,"Y",0,0,"Launceston"
2017-02-28,0,NA,"Y",0,0,"Launceston"
2017-03-01,0,NA,"Y",0,0,"Launceston"
2017-03-02,0,NA,"Y",0,0,"Launceston"
2017-03-03,0,NA,"Y",0,0,"Launceston"
2017-03-04,0,NA,"Y",0,0,"Launceston"
2017-03-05,0,NA,"Y",0,0,"Launceston"
2017-03-06,0,NA,"Y",0,0,"Launceston"
2017-03-07,0,NA,"Y",0,0,"Launceston"
2017-03-08,0,NA,"Y",0,0,"Launceston"
2017-03-09,0,NA,"Y",0,0,"Launceston"
2017-03-10,0,NA,"Y",0,0,"Launceston"
2017-03-11,0,NA,"Y",0,3,"Launceston"
2017-03-12,3,1,"Y",3,0,"Launceston"
2017-03-13,0,NA,"Y",0,0,"Launceston"
2017-03-14,0,NA,"Y",0,0,"Launceston"
2017-03-15,0,NA,"Y",0,0,"Launceston"
2017-03-16,0,NA,"Y",0,7.6,"Launceston"
2017-03-17,7.6,1,"Y",7.6,0,"Launceston"
2017-03-18,0,NA,"Y",0,0,"Launceston"
2017-03-19,0,NA,"Y",0,0,"Launceston"
2017-03-20,0,NA,"Y",0,0,"Launceston"
2017-03-21,0,NA,"Y",0,2.6,"Launceston"
2017-03-22,2.6,1,"Y",2.6,0,"Launceston"
2017-03-23,0,NA,"Y",0,0,"Launceston"
2017-03-24,0,NA,"Y",0,0,"Launceston"
2017-03-25,0,NA,"Y",0,0.8,"Launceston"
2017-03-26,0.8,1,"Y",0.8,0,"Launceston"
2017-03-27,0,NA,"Y",0,4.8,"Launceston"
2017-03-28,4.8,1,"Y",4.8,0,"Launceston"
2017-03-29,0,NA,"Y",0,0.8,"Launceston"
2017-03-30,0.8,1,"Y",0.8,0,"Launceston"
2017-03-31,0,NA,"Y",0,0,"Launceston"
2017-04-01,0,NA,"Y",0,0,"Launceston"
2017-04-02,0,NA,"Y",0,0,"Launceston"
2017-04-03,0,NA,"Y",0,0,"Launceston"
2017-04-04,0,NA,"Y",0,0,"Launceston"
2017-04-05,0,NA,"Y",0,0,"Launceston"
2017-04-06,0,NA,"Y",0,0,"Launceston"
2017-04-07,0,NA,"Y",0,0,"Launceston"
2017-04-08,0,NA,"Y",0,4.5,"Launceston"
2017-04-09,4.5,1,"Y",4.5,14,"Launceston"
2017-04-10,14,1,"Y",14,0,"Launceston"
2017-04-11,0,NA,"Y",0,0,"Launceston"
2017-04-12,0,NA,"Y",0,0,"Launceston"
2017-04-13,0,NA,"Y",0,0,"Launceston"
2017-04-14,0,NA,"Y",0,0,"Launceston"
2017-04-15,0,NA,"Y",0,0,"Launceston"
2017-04-16,0,NA,"Y",0,0,"Launceston"
2017-04-17,0,NA,"Y",0,0,"Launceston"
2017-04-18,0,NA,"Y",0,0,"Launceston"
2017-04-19,0,NA,"Y",0,0,"Launceston"
2017-04-20,0,NA,"Y",0,0,"Launceston"
2017-04-21,0,NA,"Y",0,1,"Launceston"
2017-04-22,1,1,"Y",1,2.2,"Launceston"
2017-04-23,2.2,1,"Y",2.2,3.2,"Launceston"
2017-04-24,3.2,1,"Y",3.2,8.8,"Launceston"
2017-04-25,8.8,1,"Y",8.8,1.5,"Launceston"
2017-04-26,1.5,1,"Y",1.5,0,"Launceston"
2017-04-27,0,NA,"Y",0,0,"Launceston"
2017-04-28,0,1,"Y",0,0,"Launceston"
2017-04-29,0,NA,"Y",0,0,"Launceston"
2017-04-30,0,NA,"Y",0,1.6,"Launceston"
2017-05-01,1.6,1,"Y",1.6,1,"Launceston"
2017-05-02,1,1,"Y",1,0,"Launceston"
2017-05-03,0,NA,"Y",0,0,"Launceston"
2017-05-04,0,NA,"Y",0,0,"Launceston"
2017-05-05,0,NA,"Y",0,0,"Launceston"
2017-05-06,0,NA,"Y",0,4.8,"Launceston"
2017-05-07,4.8,1,"Y",4.8,0,"Launceston"
2017-05-08,0,NA,"Y",0,0,"Launceston"
2017-05-09,0,NA,"Y",0,0,"Launceston"
2017-05-10,0,NA,"Y",0,0,"Launceston"
2017-05-11,0,NA,"Y",0,0,"Launceston"
2017-05-12,0,NA,"Y",0,7.2,"Launceston"
